Age,Travel_Distance,Departure_Delay_in_Mins,Arrival_Delay_in_Mins,Seat_Comfort,Arrival_Time_Convenient,Catering,Platform_Location,Onboard_Wifi_Service,Onboard_Entertainment,Online_Support,Ease_of_Online_Booking,Onboard_Service,Legroom,Baggage_Handling,CheckIn_Service,Cleanliness,Online_Boarding,Gender_Male,Customer_Type_Loyal Customer,Type_Travel_Personal Travel,Travel_Class_Eco,Seat_Class_Ordinary,Overall_Experience,ID
48.0,713.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99900787.0
59.0,3141.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99900788.0
37.0,1611.0,0.0,0.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99900789.0
8.0,3479.0,80.0,64.0,2.0,5.0,2.0,2.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99900790.0
46.0,1302.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,99900791.0
65.0,318.0,0.0,0.0,2.0,4.0,2.0,6.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,99900792.0
23.0,2915.0,0.0,0.0,2.0,5.0,2.0,5.0,6.0,2.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,99900793.0
67.0,2166.0,0.0,0.0,3.0,6.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,6.0,4.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,99900794.0
59.0,1584.0,0.0,4.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,99900795.0
53.0,2398.0,11.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99900796.0
50.0,1514.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,99900797.0
32.0,4229.0,9.0,7.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,99900798.0
26.0,1914.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,3.0,4.0,4.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,99900799.0
36.0,1822.0,42.0,47.0,3.0,1.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,5.0,4.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,99900800.0
50.0,1520.0,0.0,0.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,6.0,4.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,99900801.0
50.0,3852.0,0.0,0.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99900802.0
30.0,3752.0,0.0,0.0,6.0,6.0,6.0,6.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,99900803.0
51.0,3914.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,99900804.0
40.0,2078.0,0.0,0.0,5.0,6.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,6.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,99900805.0
37.0,1605.0,0.0,0.0,2.0,2.0,4.0,5.0,5.0,2.0,3.0,5.0,6.0,3.0,2.0,5.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,99900806.0
11.0,2317.0,0.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,99900807.0
30.0,5349.0,0.0,0.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,3.0,6.0,6.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99900808.0
47.0,3785.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,99900809.0
43.0,1510.0,0.0,6.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,99900810.0
42.0,3074.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,99900811.0
45.0,1970.0,559.0,555.0,6.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,99900812.0
48.0,2260.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,99900813.0
18.0,2966.0,0.0,0.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,5.0,5.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,99900814.0
56.0,271.0,0.0,0.0,5.0,3.0,3.0,3.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,99900815.0
21.0,2664.0,42.0,42.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,99900816.0
37.0,2093.0,0.0,0.0,5.0,5.0,6.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,99900817.0
23.0,1379.0,2.0,3.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,4.0,4.0,5.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,99900818.0
32.0,2492.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99900819.0
21.0,2919.0,0.0,0.0,1.0,4.0,1.0,5.0,3.0,4.0,3.0,3.0,6.0,5.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,99900820.0
35.0,123.0,0.0,13.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,99900821.0
54.0,588.0,65.0,69.0,4.0,4.0,6.0,4.0,5.0,5.0,2.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99900822.0
50.0,1752.0,1.0,0.0,6.0,6.0,6.0,6.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99900823.0
23.0,2650.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,99900824.0
47.0,2132.0,0.0,0.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,4.0,5.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,99900825.0
39.0,276.0,3.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,99900826.0
62.0,1083.0,36.0,19.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,3.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,99900827.0
44.0,1614.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,99900828.0
50.0,2599.0,0.0,0.0,4.0,4.0,4.0,2.0,6.0,4.0,6.0,6.0,2.0,2.0,5.0,4.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,99900829.0
27.0,1973.0,0.0,0.0,2.0,3.0,3.0,2.0,6.0,3.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,99900830.0
12.0,2014.0,40.0,43.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,99900831.0
33.0,1500.0,0.0,0.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,99900832.0
53.0,2647.0,0.0,0.0,1.0,5.0,1.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,99900833.0
54.0,887.0,2.0,0.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,99900834.0
31.0,2402.0,93.0,78.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,99900835.0
36.0,2097.0,0.0,0.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,3.0,2.0,6.0,6.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,99900836.0
63.0,99.0,1.0,11.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99900837.0
66.0,1376.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,99900838.0
42.0,2674.0,0.0,0.0,4.0,5.0,3.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,99900839.0
30.0,2358.0,0.0,0.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,99900840.0
50.0,572.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,99900841.0
44.0,320.0,0.0,0.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,99900842.0
38.0,2088.0,0.0,0.0,3.0,5.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,99900843.0
8.0,2602.0,2.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,99900844.0
14.0,1370.0,5.0,7.0,3.0,3.0,3.0,3.0,5.0,2.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,99900845.0
57.0,1631.0,0.0,0.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,99900846.0
37.0,1787.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,99900847.0
18.0,2757.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,6.0,3.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,99900848.0
18.0,1892.0,0.0,0.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,99900849.0
47.0,431.0,50.0,64.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,99900850.0
11.0,2993.0,0.0,0.0,3.0,3.0,4.0,3.0,6.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99900851.0
57.0,1510.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,99900852.0
22.0,1708.0,0.0,0.0,5.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,6.0,5.0,5.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,99900853.0
40.0,1647.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,99900854.0
46.0,274.0,0.0,4.0,1.0,1.0,1.0,4.0,5.0,6.0,5.0,3.0,3.0,2.0,2.0,6.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99900855.0
54.0,2576.0,19.0,42.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99900856.0
31.0,3466.0,9.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99900857.0
40.0,1909.0,106.0,143.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,99900858.0
50.0,1988.0,0.0,33.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,99900859.0
56.0,3500.0,0.0,0.0,6.0,6.0,6.0,6.0,2.0,2.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99900860.0
59.0,1395.0,10.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99900861.0
33.0,878.0,0.0,0.0,4.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,99900862.0
50.0,1931.0,3.0,0.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,99900863.0
55.0,3506.0,7.0,0.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,99900864.0
65.0,1671.0,0.0,10.0,3.0,6.0,3.0,3.0,3.0,3.0,6.0,3.0,5.0,3.0,6.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99900865.0
27.0,1961.0,0.0,0.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,99900866.0
39.0,2014.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,99900867.0
38.0,1789.0,0.0,0.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,99900868.0
51.0,93.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,99900869.0
71.0,2000.0,7.0,48.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,6.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,99900870.0
25.0,1820.0,25.0,14.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,99900871.0
51.0,1502.0,73.0,62.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,99900872.0
44.0,1474.0,0.0,0.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,99900873.0
32.0,2022.0,40.0,29.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,99900874.0
59.0,241.0,0.0,0.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99900875.0
25.0,1660.0,1.0,0.0,3.0,6.0,3.0,6.0,5.0,3.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,99900876.0
39.0,84.0,61.0,70.0,3.0,3.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,99900877.0
33.0,4728.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,99900878.0
49.0,616.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,99900879.0
69.0,2086.0,50.0,42.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99900880.0
60.0,2989.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,99900881.0
31.0,1877.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,2.0,6.0,6.0,2.0,4.0,5.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,99900882.0
48.0,962.0,1.0,0.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99900883.0
27.0,1876.0,0.0,11.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,99900884.0
25.0,1874.0,0.0,0.0,2.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,99900885.0
35.0,2222.0,0.0,0.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,99900886.0
33.0,5138.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,99900887.0
49.0,2379.0,0.0,0.0,3.0,5.0,3.0,5.0,6.0,3.0,4.0,6.0,3.0,2.0,4.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,99900888.0
47.0,3524.0,9.0,22.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,99900889.0
39.0,4263.0,15.0,18.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,3.0,5.0,6.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,99900890.0
33.0,1685.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,99900891.0
46.0,3712.0,0.0,0.0,2.0,6.0,1.0,5.0,5.0,1.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,99900892.0
50.0,2288.0,1.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,99900893.0
53.0,3625.0,0.0,0.0,6.0,6.0,2.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,99900894.0
7.0,1127.0,0.0,14.0,4.0,6.0,4.0,5.0,3.0,4.0,3.0,3.0,6.0,5.0,6.0,4.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,99900895.0
20.0,1906.0,9.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,99900896.0
62.0,2996.0,31.0,58.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,99900897.0
56.0,489.0,9.0,6.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,99900898.0
42.0,997.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,99900899.0
33.0,3150.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,99900900.0
24.0,1758.0,0.0,0.0,6.0,1.0,6.0,2.0,3.0,6.0,3.0,3.0,4.0,3.0,6.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,99900901.0
44.0,3722.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99900902.0
42.0,2668.0,0.0,0.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99900903.0
10.0,2174.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,99900904.0
39.0,1714.0,0.0,0.0,4.0,4.0,4.0,2.0,6.0,4.0,2.0,6.0,4.0,4.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,99900905.0
31.0,3052.0,0.0,17.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,99900906.0
29.0,2405.0,0.0,3.0,4.0,4.0,4.0,6.0,2.0,4.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,99900907.0
57.0,2327.0,0.0,0.0,5.0,5.0,5.0,3.0,6.0,5.0,6.0,6.0,2.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,99900908.0
35.0,1960.0,8.0,0.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,99900909.0
40.0,2405.0,26.0,32.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,99900910.0
46.0,2010.0,0.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,99900911.0
61.0,431.0,0.0,0.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,99900912.0
11.0,1755.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,6.0,6.0,6.0,5.0,2.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,99900913.0
30.0,5523.0,13.0,23.0,6.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,2.0,5.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,99900914.0
27.0,2111.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,99900915.0
29.0,2559.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,99900916.0
21.0,2111.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,99900917.0
25.0,3582.0,0.0,0.0,6.0,6.0,4.0,6.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,99900918.0
22.0,2072.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,99900919.0
